BA;29;09307;Correntina;33275;;
PE;26;04809;Cortês;12581;;
MS;50;03207;Corumbá;109294;;
GO;52;05802;Corumbá de Goiás;11024;;
GO;52;05901;Corumbaíba;9206;;
SP;35;12704;Corumbataí;4045;;
PR;41;06555;Corumbataí do Sul;3682;;
RO;11;00072;Corumbiara;8749;;
SC;42;04509;Corupá;15337;;
AL;27;02306;Coruripe;57079;;
SP;35;12803;Cosmópolis;67960;;
SP;35;12902;Cosmorama;7381;;
RO;11;00080;Costa Marques;17031;;
MS;50;03256;Costa Rica;19835;;
BA;29;09406;Cotegipe;14409;;
SP;35;13009;Cotia;233696;;
RS;43;05959;Cotiporã;4004;;
MT;51;03379;Cotriguaçu;18209;;
MG;31;20102;Couto de Magalhães de Minas;4428;;
TO;17;06001;Couto Magalhães;5477;;
RS;43;05975;Coxilha;2880;;
MS;50;03306;Coxim;33231;;
PB;25;04850;Coxixola;1909;;
AL;27;02355;Craíbas;24403;;
CE;23;04103;Crateús;74350;;
CE;23;04202;Crato;129662;;
SP;35;13108;Cravinhos;34384;;
BA;29;09505;Cravolândia;5568;;
SC;42;04608;Criciúma;209153;;
MG;31;20151;Crisólita;6579;;
BA;29;09604;Crisópolis;21700;;
RS;43;06007;Crissiumal;14233;;
MG;31;20201;Cristais;12444;;
SP;35;13207;Cristais Paulista;8343;;
RS;43;06056;Cristal;7792;;
RS;43;06072;Cristal do Sul;2918;;
TO;17;06100;Cristalândia;7380;;
PI;22;03008;Cristalândia do Piauí;8130;;
MG;31;20300;Cristália;6026;;
GO;52;06206;Cristalina;54337;;
MG;31;20409;Cristiano Otoni;5215;;
GO;52;06305;Cristianópolis;3026;;
MG;31;20508;Cristina;10483;;
SE;28;01702;Cristinápolis;18092;;
PI;22;03107;Cristino Castro;10235;;
BA;29;09703;Cristópolis;14354;;
GO;52;06404;Crixás;16795;;
TO;17;06258;Crixás do Tocantins;1694;;
CE;23;04236;Croatá;17802;;
GO;52;06503;Cromínia;3611;;
MG;31;20607;Crucilândia;5036;;
CE;23;04251;Cruz;23833;;
RS;43;06106;Cruz Alta;63615;;
BA;29;09802;Cruz das Almas;64552;;
PB;25;04900;Cruz do Espírito Santo;17389;;
PR;41;06803;Cruz Machado;18858;;
SP;35;13306;Cruzália;2185;;
RS;43;06130;Cruzaltense;2077;;
SP;35;13405;Cruzeiro;81406;;
MG;31;20706;Cruzeiro da Fortaleza;4158;;
PR;41;06571;Cruzeiro do Iguaçu;4373;;
PR;41;06605;Cruzeiro do Oeste;21197;;
AC;12;00203;Cruzeiro do Sul;82075;;
PR;41;06704;Cruzeiro do Sul;4628;;
RS;43;06205;Cruzeiro do Sul;12215;;
RN;24;03004;Cruzeta;8155;;
MG;31;20805;Cruzília;15435;;
PR;41;06852;Cruzmaltina;3128;;
SP;35;13504;Cubatão;127887;;
PB;25;05006;Cubati;7234;;
MT;51;03403;Cuiabá;585367;;
PB;25;05105;Cuité;20337;;
PB;25;05238;Cuité de Mamanguape;6349;;
PB;25;05204;Cuitegi;6815;;
RO;11;00940;Cujubim;21720;;
GO;52;06602;Cumari;2983;;
PE;26;04908;Cumaru;12332;;
PA;15;02764;Cumaru do Norte;12765;;
SE;28;01900;Cumbe;3999;;
SP;35;13603;Cunha;22007;;
SC;42;04707;Cunha Porã;11020;;
SC;42;04756;Cunhataí;1949;;
MG;31;20839;Cuparaque;4972;;
PE;26;05004;Cupira;23909;;
BA;29;09901;Curaçá;35320;;
PI;22;03206;Curimatá;11158;;
PA;15;02772;Curionópolis;17578;;
PR;41;06902;Curitiba;1893997;;
SC;42;04806;Curitibanos;39399;;
PR;41;07009;Curiúva;14911;;
PI;22;03230;Currais;4859;;
RN;24;03103;Currais Novos;45060;;
PB;25;05279;Curral de Cima;5238;;
MG;31;20870;Curral de Dentro;7559;;
PI;22;03271;Curral Novo do Piauí;5152;;
PB;25;05303;Curral Velho;2520;;
PA;15;02806;Curralinho;32881;;
PI;22;03255;Curralinhos;4353;;
PA;15;02855;Curuá;13783;;
PA;15;02905;Curuçá;38391;;
MA;21;03703;Cururupu;30805;;
MT;51;03437;Curvelândia;5028;;
MG;31;20904;Curvelo;79401;;
PE;26;05103;Custódia;36474;;
AP;16;00212;Cutias;5523;;
GO;52;06701;Damianópolis;3387;;
PB;25;05352;Damião;5296;;
GO;52;06800;Damolândia;2919;;
TO;17;06506;Darcinópolis;5912;;
BA;29;10008;Dário Meira;11864;;
MG;31;21001;Datas;5457;;
RS;43;06304;David Canabarro;4842;;
MA;21;03752;Davinópolis;12656;;
GO;52;06909;Davinópolis;2130;;
MG;31;21100;Delfim Moreira;8203;;
MG;31;21209;Delfinópolis;7165;;
AL;27;02405;Delmiro Gouveia;52306;;
MG;31;21258;Delta;9707;;
PI;22;03305;Demerval Lobão;13575;;
MT;51;03452;Denise;9040;;
MS;50;03454;Deodápolis;12712;;
CE;23;04269;Deputado Irapuan Pinheiro;9483;;
RS;43;06320;Derrubadas;3125;;
SP;35;13702;Descalvado;33165;;
SC;42;04905;Descanso;8452;;
MG;31;21308;Descoberto;5029;;
PB;25;05402;Desterro;8280;;
MG;31;21407;Desterro de Entre Rios;7317;;
MG;31;21506;Desterro do Melo;3026;;
RS;43;06353;Dezesseis de Novembro;2769;;
SP;35;13801;Diadema;415180;;
PB;25;05600;Diamante;6570;;
PR;41;07108;Diamante do Norte;5425;;
PR;41;07124;Diamante do Sul;3562;;
PR;41;07157;Diamante D'Oeste;5277;;
MG;31;21605;Diamantina;48095;;
MT;51;03502;Diamantino;21180;;
TO;17;07009;Dianópolis;21457;;
BA;29;10057;Dias d'Ávila;79401;;
RS;43;06379;Dilermando de Aguiar;3133;;
MG;31;21704;Diogo de Vasconcelos;3918;;
MG;31;21803;Dionísio;8373;;
SC;42;05001;Dionísio Cerqueira;15395;;
GO;52;07105;Diorama;2546;;
SP;35;13850;Dirce Reis;1779;;
PI;22;03354;Dirceu Arcoverde;6880;;
SE;28;02007;Divina Pastora;4975;;
MG;31;21902;Divinésia;3446;;
MG;31;22009;Divino;20074;;
MG;31;22108;Divino das Laranjeiras;5084;;
ES;32;01803;Divino de São Lourenço;4630;;
SP;35;13900;Divinolândia;11437;;
MG;31;22207;Divinolândia de Minas;7517;;
MG;31;22306;Divinópolis;232945;;
GO;52;08301;Divinópolis de Goiás;5007;;
TO;17;07108;Divinópolis do Tocantins;6823;;
MG;31;22355;Divisa Alegre;6553;;
MG;31;22405;Divisa Nova;6050;;
MG;31;22454;Divisópolis;10382;;
SP;35;14007;Dobrada;8669;;
SP;35;14106;Dois Córregos;26706;;
RS;43;06403;Dois Irmãos;30472;;
RS;43;06429;Dois Irmãos das Missões;2166;;
MS;50;03488;Dois Irmãos do Buriti;11049;;
TO;17;07207;Dois Irmãos do Tocantins;7294;;
RS;43;06452;Dois Lajeados;3424;;
AL;27;02504;Dois Riachos;11219;;
PR;41;07207;Dois Vizinhos;39500;;
SP;35;14205;Dolcinópolis;2139;;
MT;51;03601;Dom Aquino;8009;;
BA;29;10107;Dom Basílio;12553;;
MG;31;22470;Dom Bosco;3830;;
MG;31;22504;Dom Cavati;5260;;
PA;15;02939;Dom Eliseu;57251;;
PI;22;03404;Dom Expedito Lopes;6774;;
RS;43;06502;Dom Feliciano;15224;;
PI;22;03453;Dom Inocêncio;9396;;
MG;31;22603;Dom Joaquim;4609;;
BA;29;10206;Dom Macedo Costa;4201;;
RS;43;06601;Dom Pedrito;39853;;
MA;21;03802;Dom Pedro;22897;;
RS;43;06551;Dom Pedro de Alcântara;2618;;
MG;31;22702;Dom Silvério;5349;;
MG;31;22801;Dom Viçoso;3073;;
ES;32;01902;Domingos Martins;34589;;
PI;22;03420;Domingos Mourão;4288;;
SC;42;05100;Dona Emma;4039;;
MG;31;22900;Dona Eusébia;6483;;
RS;43;06700;Dona Francisca;3352;;
PB;25;05709;Dona Inês;10419;;
MG;31;23007;Dores de Campos;10026;;
MG;31;23106;Dores de Guanhães;5322;;
MG;31;23205;Dores do Indaiá;13952;;
ES;32;02009;Dores do Rio Preto;6920;;
MG;31;23304;Dores do Turvo;4455;;
MG;31;23403;Doresópolis;1526;;
PE;26;05152;Dormentes;18510;;
PR;41;07256;Douradina;8335;;
MS;50;03504;Douradina;5775;;
SP;35;14304;Dourado;8903;;
MG;31;23502;Douradoquara;1925;;
MS;50;03702;Dourados;215486;;
PR;41;07306;Doutor Camargo;6058;;
RS;43;06734;Doutor Maurício Cardoso;5154;;
SC;42;05159;Doutor Pedrinho;3990;;
RS;43;06759;Doutor Ricardo;2074;;
RN;24;03202;Doutor Severiano;7187;;
PR;41;28633;Doutor Ulysses;5794;;
GO;52;07253;Doverlândia;7795;;
SP;35;14403;Dracena;46088;;
SP;35;14502;Duartina;12558;;
RJ;33;01603;Duas Barras;11145;;
PB;25;05808;Duas Estradas;3606;;
TO;17;07306;Dueré;4725;;
SP;35;14601;Dumont;9325;;
MA;21;03901;Duque Bacelar;11148;;
RJ;33;01702;Duque de Caxias;886917;;
MG;31;23528;Durandé;7852;;
SP;35;14700;Echaporã;6281;;
ES;32;02108;Ecoporanga;24243;;
GO;52;07352;Edealina;3811;;
GO;52;07402;Edéia;12140;;
AM;13;01407;Eirunepé;34461;;
SP;35;14809;Eldorado;15388;;
MS;50;03751;Eldorado;12176;;
PA;15;02954;Eldorado do Carajás;32780;;
RS;43;06767;Eldorado do Sul;38199;;
PI;22;03503;Elesbão Veloso;14406;;
SP;35;14908;Elias Fausto;17241;;
PI;22;03602;Eliseu Martins;4822;;
SP;35;14924;Elisiário;3494;;
BA;29;10305;Elísio Medrado;8448;;
MG;31;23601;Elói Mendes;27505;;
PB;25;05907;Emas;3507;;
SP;35;14957;Embaúba;2479;;
SP;35;15004;Embu das Artes;264448;;
SP;35;15103;Embu-Guaçu;67788;;
SP;35;15129;Emilianópolis;3186;;
RS;43;06809;Encantado;22009;;
RN;24;03301;Encanto;5630;;
BA;29;10404;Encruzilhada;19837;;
RS;43;06908;Encruzilhada do Sul;25801;;
PR;41;07405;Enéas Marques;6182;;
PR;41;07504;Engenheiro Beltrão;14311;;
MG;31;23700;Engenheiro Caldas;11032;;
SP;35;15152;Engenheiro Coelho;19059;;
MG;31;23809;Engenheiro Navarro;7369;;
RJ;33;01801;Engenheiro Paulo de Frontin;13521;;
RS;43;06924;Engenho Velho;1367;;
MG;31;23858;Entre Folhas;5397;;
BA;29;10503;Entre Rios;43172;;
SC;42;05175;Entre Rios;3167;;
MG;31;23908;Entre Rios de Minas;15210;;
PR;41;07538;Entre Rios do Oeste;4357;;
RS;43;06957;Entre Rios do Sul;3052;;
RS;43;06932;Entre-Ijuís;9008;;
AM;13;01506;Envira;19143;;
AC;12;00252;Epitaciolândia;17038;;
RN;24;03400;Equador;6103;;
RS;43;06973;Erebango;3065;;
RS;43;07005;Erechim;102906;;
CE;23;04277;Ererê;7134;;
BA;29;00504;Érico Cardoso;11405;;
SC;42;05191;Ermo;2077;;
RS;43;07054;Ernestina;3211;;
RS;43;07203;Erval Grande;5188;;
RS;43;07302;Erval Seco;7715;;
SC;42;05209;Erval Velho;4472;;
MG;31;24005;Ervália;18944;;
PE;26;05202;Escada;67839;;
RS;43;07401;Esmeralda;3307;;
MG;31;24104;Esmeraldas;68133;;
MG;31;24203;Espera Feliz;24641;;
PB;25;06004;Esperança;33031;;
RS;43;07450;Esperança do Sul;3224;;
PR;41;07520;Esperança Nova;1875;;
TO;17;07405;Esperantina;10651;;
PI;22;03701;Esperantina;38983;;
MA;21;04008;Esperantinópolis;16833;;
PR;41;07546;Espigão Alto do Iguaçu;4494;;
RO;11;00098;Espigão D'Oeste;32712;;
MG;31;24302;Espinosa;32183;;
RN;24;03509;Espírito Santo;10714;;
MG;31;24401;Espírito Santo do Dourado;4692;;
SP;35;15186;Espírito Santo do Pinhal;44036;;
SP;35;15194;Espírito Santo do Turvo;4668;;
BA;29;10602;Esplanada;37085;;
RS;43;07500;Espumoso;15826;;
RS;43;07559;Estação;6165;;
SE;28;02106;Estância;68846;;
RS;43;07609;Estância Velha;46877;;
RS;43;07708;Esteio;84114;;
MG;31;24500;Estiva;11411;;
SP;35;57303;Estiva Gerbi;10971;;
MA;21;04057;Estreito;41397;;
RS;43;07807;Estrela;32950;;
MG;31;24609;Estrela Dalva;2459;;
AL;27;02553;Estrela de Alagoas;18373;;
MG;31;24708;Estrela do Indaiá;3593;;
SP;35;15301;Estrela do Norte;2765;;
GO;52;07501;Estrela do Norte;3382;;
MG;31;24807;Estrela do Sul;7940;;
SP;35;15202;Estrela d'Oeste;8464;;
RS;43;07815;Estrela Velha;3744;;
BA;29;10701;Euclides da Cunha;61618;;
SP;35;15350;Euclides da Cunha Paulista;9600;;
RS;43;07831;Eugênio de Castro;2721;;
MG;31;24906;Eugenópolis;11229;;
BA;29;10727;Eunápolis;114275;;
CE;23;04285;Eusébio;51913;;
MG;31;25002;Ewbank da Câmara;3940;;
MG;31;25101;Extrema;33729;;
RN;24;03608;Extremoz;27933;;
PE;26;05301;Exu;31858;;
PB;25;06103;Fagundes;11345;;
RS;43;07864;Fagundes Varela;2716;;
GO;52;07535;Faina;6975;;
MG;31;25200;Fama;2424;;
MG;31;25309;Faria Lemos;3383;;
CE;23;04301;Farias Brito;18789;;
PA;15;03002;Faro;7168;;
PR;41;07553;Farol;3355;;
RS;43;07906;Farroupilha;69066;;
SP;35;15400;Fartura;15994;;
PI;22;03750;Fartura do Piauí;5210;;
TO;17;07553;Fátima;3882;;
BA;29;10750;Fátima;18461;;
MS;50;03801;Fátima do Sul;19200;;
PR;41;07603;Faxinal;17233;;
RS;43;08003;Faxinal do Soturno;6868;;
SC;42;05308;Faxinal dos Guedes;10758;;
RS;43;08052;Faxinalzinho;2538;;
GO;52;07600;Fazenda Nova;6125;;
PR;41;07652;Fazenda Rio Grande;93730;;
RS;43;08078;Fazenda Vilanova;4148;;
AC;12;00302;Feijó;32372;;
BA;29;10776;Feira da Mata;5918;;
BA;29;10800;Feira de Santana;622639;;
AL;27;02603;Feira Grande;22458;;
PE;26;05400;Feira Nova;21836;;
SE;28;02205;Feira Nova;5595;;
MA;21;04073;Feira Nova do Maranhão;8347;;
MG;31;25408;Felício dos Santos;5046;;
RN;24;03707;Felipe Guerra;6033;;
MG;31;25606;Felisburgo;7386;;
MG;31;25705;Felixlândia;15178;;
RS;43;08102;Feliz;13208;;
AL;27;02702;Feliz Deserto;4777;;
MT;51;03700;Feliz Natal;13127;;
PR;41;07702;Fênix;4903;;
PR;41;07736;Fernandes Pinheiro;5929;;
MG;31;25804;Fernandes Tourinho;3337;;
PE;26;05459;Fernando de Noronha;2974;;
MA;21;04081;Fernando Falcão;10204;;
RN;24;03756;Fernando Pedroza;3055;;
SP;35;15608;Fernando Prestes;5771;;
SP;35;15509;Fernandópolis;68399;;
SP;35;15657;Fernão;1680;;
SP;35;15707;Ferraz de Vasconcelos;186808;;
AP;16;00238;Ferreira Gomes;7087;;
PE;26;05509;Ferreiros;12008;;
MG;31;25903;Ferros;10519;;
MG;31;25952;Fervedouro;10989;;
PR;41;07751;Figueira;8222;;
MS;50;03900;Figueirão;3020;;
TO;17;07652;Figueirópolis;5369;;
MT;51;03809;Figueirópolis D'Oeste;3492;;
TO;17;07702;Filadélfia;8871;;
BA;29;10859;Filadélfia;17184;;
BA;29;10909;Firmino Alves;5804;;
GO;52;07808;Firminópolis;12783;;
AL;27;02801;Flexeiras;12943;;
PR;41;07850;Flor da Serra do Sul;4792;;
SC;42;05357;Flor do Sertão;1597;;
SP;35;15806;Flora Rica;1602;;
PR;41;07801;Floraí;5114;;
RN;24;03806;Florânia;9258;;
SP;35;15905;Floreal;2996;;
PE;26;05608;Flores;22577;;
RS;43;08201;Flores da Cunha;29405;;
GO;52;07907;Flores de Goiás;14747;;
PI;22;03800;Flores do Piauí;4394;;
PE;26;05707;Floresta;32152;;
PR;41;07900;Floresta;6535;;
BA;29;11006;Floresta Azul;11279;;
PA;15;03044;Floresta do Araguaia;19508;;
PI;22;03859;Floresta do Piauí;2517;;
MG;31;26000;Florestal;7278;;
PR;41;08007;Florestópolis;11145;;
PI;22;03909;Floriano;58892;;
RS;43;08250;Floriano Peixoto;1972;;
SC;42;05407;Florianópolis;477798;;
PR;41;08106;Flórida;2685;;
SP;35;16002;Flórida Paulista;14143;;
SP;35;16101;Florínia;2778;;
AM;13;01605;Fonte Boa;20199;;
RS;43;08300;Fontoura Xavier;10861;;
MG;31;26109;Formiga;68236;;
RS;43;08409;Formigueiro;7074;;
GO;52;08004;Formosa;114036;;
MA;21;04099;Formosa da Serra Negra;18793;;
PR;41;08205;Formosa do Oeste;7214;;
BA;29;11105;Formosa do Rio Preto;25652;;
SC;42;05431;Formosa do Sul;2562;;
MG;31;26208;Formoso;9184;;
GO;52;08103;Formoso;4674;;
TO;17;08205;Formoso do Araguaia;18713;;
RS;43;08433;Forquetinha;2523;;
CE;23;04350;Forquilha;23801;;
SC;42;05456;Forquilhinha;25560;;
CE;23;04400;Fortaleza;2609716;;
MG;31;26307;Fortaleza de Minas;4382;;
TO;17;08254;Fortaleza do Tabocão;2570;;
MA;21;04107;Fortaleza dos Nogueiras;12390;;
RS;43;08458;Fortaleza dos Valos;4603;;
CE;23;04459;Fortim;16115;;
MA;21;04206;Fortuna;15251;;
MG;31;26406;Fortuna de Minas;2913;;
PR;41;08304;Foz do Iguaçu;263915;;
PR;41;08452;Foz do Jordão;5144;;
SC;42;05506;Fraiburgo;36102;;
SP;35;16200;Franca;344704;;
PI;22;04006;Francinópolis;5265;;
PR;41;08320;Francisco Alves;6382;;
PI;22;04105;Francisco Ayres;4309;;
MG;31;26505;Francisco Badaró;10553;;
PR;41;08403;Francisco Beltrão;87491;;
RN;24;03905;Francisco Dantas;2899;;
MG;31;26604;Francisco Dumont;5188;;
PI;22;04154;Francisco Macedo;3113;;
SP;35;16309;Francisco Morato;169942;;
MG;31;26703;Francisco Sá;26325;;
PI;22;04204;Francisco Santos;9108;;
MG;31;26752;Franciscópolis;5708;;
SP;35;16408;Franco da Rocha;147650;;
CE;23;04509;Frecheirinha;13606;;
RS;43;08508;Frederico Westphalen;30699;;
MG;31;26802;Frei Gaspar;6026;;
MG;31;26901;Frei Inocêncio;9543;;
MG;31;26950;Frei Lagonegro;3498;;
PB;25;06202;Frei Martinho;2988;;
PE;26;05806;Frei Miguelinho;15234;;
SE;28;02304;Frei Paulo;15200;;
SC;42;05555;Frei Rogério;2197;;
MG;31;27008;Fronteira;16744;;
MG;31;27057;Fronteira dos Vales;4743;;
PI;22;04303;Fronteiras;11405;;
MG;31;27073;Fruta de Leite;5758;;
MG;31;27107;Frutal;58295;;
RN;24;04002;Frutuoso Gomes;4204;;
ES;32;02207;Fundão;20376;;
MG;31;27206;Funilândia;4237;;
SP;35;16507;Gabriel Monteiro;2791;;
PB;25;06251;Gado Bravo;8443;;
SP;35;16606;Gália;6834;;
MG;31;27305;Galiléia;7047;;
RN;24;04101;Galinhos;2650;;
SC;42;05605;Galvão;3137;;
PE;26;05905;Gameleira;30426;;
GO;52;08152;Gameleira de Goiás;3721;;
MG;31;27339;Gameleiras;5250;;
BA;29;11204;Gandu;33030;;
PE;26;06002;Garanhuns;137810;;
SE;28;02403;Gararu;11730;;
SP;35;16705;Garça;44557;;
RS;43;08607;Garibaldi;33384;;
SC;42;05704;Garopaba;21573;;
PA;15;03077;Garrafão do Norte;25345;;
RS;43;08656;Garruchos;3200;;
SC;42;05803;Garuva;17134;;
SC;42;05902;Gaspar;66213;;
SP;35;16804;Gastão Vidigal;4634;;
MT;51;03858;Gaúcha do Norte;7167;;
RS;43;08706;Gaurama;5897;;
BA;29;11253;Gavião;4740;;
SP;35;16853;Gavião Peixoto;4714;;
PI;22;04352;Geminiano;5337;;
RS;43;08805;General Câmara;8668;;
PR;41;08502;General Carneiro;14038;;
MT;51;03908;General Carneiro;5286;;
SE;28;02502;General Maynard;3274;;
SP;35;16903;General Salgado;10956;;
CE;23;04608;General Sampaio;6845;;
RS;43;08854;Gentil;1708;;
BA;29;11303;Gentio do Ouro;11603;;
SP;35;17000;Getulina;11325;;
RS;43;08904;Getúlio Vargas;16648;;
PI;22;04402;Gilbués;10518;;
AL;27;02900;Girau do Ponciano;40912;;
RS;43;09001;Giruá;17132;;
MG;31;27354;Glaucilândia;3145;;
SP;35;17109;Glicério;4787;;
BA;29;11402;Glória;15810;;
MS;50;04007;Glória de Dourados;9976;;
PE;26;06101;Glória do Goitá;30324;;
MT;51;03957;Glória D'Oeste;2986;;
RS;43;09050;Glorinha;7588;;
MA;21;04305;Godofredo Viana;11654;;
PR;41;08551;Godoy Moreira;3211;;
MG;31;27370;Goiabeira;3304;;
PE;26;06200;Goiana;78940;;
MG;31;27388;Goianá;3928;;
GO;52;08400;Goianápolis;11460;;
GO;52;08509;Goiandira;5578;;
GO;52;08608;Goianésia;66649;;
PA;15;03093;Goianésia do Pará;38677;;
GO;52;08707;Goiânia;1448639;;
RN;24;04200;Goianinha;25685;;
GO;52;08806;Goianira;40338;;
TO;17;08304;Goianorte;5144;;
GO;52;08905;Goiás;24269;;
TO;17;09005;Goiatins;12894;;
GO;52;09101;Goiatuba;34179;;
PR;41;08601;Goioerê;29683;;
PR;41;08650;Goioxim;7482;;
MG;31;27404;Gonçalves;4401;;
MA;21;04404;Gonçalves Dias;17583;;
BA;29;11501;Gongogi;7961;;
MG;31;27503;Gonzaga;6206;;
MG;31;27602;Gouveia;12056;;
GO;52;09150;Gouvelândia;5578;;
MA;21;04503;Governador Archer;10648;;
SC;42;06009;Governador Celso Ramos;14087;;
RN;24;04309;Governador Dix-Sept Rosado;13103;;
MA;21;04552;Governador Edison Lobão;18042;;
MA;21;04602;Governador Eugênio Barros;16522;;
RO;11;01005;Governador Jorge Teixeira;9933;;
ES;32;02256;Governador Lindenberg;12444;;
MA;21;04628;Governador Luiz Rocha;7668;;
BA;29;11600;Governador Mangabeira;21435;;
MA;21;04651;Governador Newton Bello;9965;;
MA;21;04677;Governador Nunes Freire;25052;;
MG;31;27701;Governador Valadares;279665;;
CE;23;04657;Graça;15300;;
MA;21;04701;Graça Aranha;6138;;
SE;28;02601;Graccho Cardoso;5859;;
MA;21;04800;Grajaú;68458;;
RS;43;09100;Gramado;34832;;
RS;43;09126;Gramado dos Loureiros;2258;;
RS;43;09159;Gramado Xavier;4232;;
PR;41;08700;Grandes Rios;6251;;
PE;26;06309;Granito;7363;;
CE;23;04707;Granja;54146;;
CE;23;04806;Granjeiro;4459;;
MG;31;27800;Grão Mogol;15870;;
SC;42;06108;Grão Pará;6507;;
PE;26;06408;Gravatá;82579;;
RS;43;09209;Gravataí;273742;;
SC;42;06207;Gravatal;11313;;
CE;23;04905;Groaíras;10931;;
RN;24;04408;Grossos;10293;;
MG;31;27909;Grupiara;1417;;
RS;43;09258;Guabiju;1606;;
SC;42;06306;Guabiruba;22174;;
ES;32;02306;Guaçuí;30946;;
PI;22;04501;Guadalupe;10337;;
RS;43;09308;Guaíba;99186;;
SP;35;17208;Guaiçara;11752;;
SP;35;17307;Guaimbê;5717;;
SP;35;17406;Guaíra;40053;;
PR;41;08809;Guaíra;32784;;
PR;41;08908;Guairaçá;6562;;
CE;23;04954;Guaiúba;26091;;
AM;13;01654;Guajará;16085;;
RO;11;00106;Guajará-Mirim;47048;;
BA;29;11659;Guajeru;8322;;
RN;24;04507;Guamaré;14975;;
PR;41;08957;Guamiranga;8552;;
BA;29;11709;Guanambi;86320;;
MG;31;28006;Guanhães;33815;;
MG;31;28105;Guapé;14435;;
SP;35;17505;Guapiaçu;20340;;
SP;35;17604;Guapiara;17758;;
RJ;33;01850;Guapimirim;57105;;
PR;41;09005;Guapirama;3942;;
GO;52;09200;Guapó;14462;;
RS;43;09407;Guaporé;24677;;
PR;41;09104;Guaporema;2291;;
SP;35;17703;Guará;20997;;
PB;25;06301;Guarabira;58529;;
SP;35;17802;Guaraçaí;8495;;
SP;35;17901;Guaraci;10872;;
PR;41;09203;Guaraci;5463;;
MG;31;28204;Guaraciaba;10537;;
SC;42;06405;Guaraciaba;10316;;
CE;23;05001;Guaraciaba do Norte;39301;;
MG;31;28253;Guaraciama;4982;;
TO;17;09302;Guaraí;25399;;
GO;52;09291;Guaraíta;2237;;
CE;23;05100;Guaramiranga;3632;;
SC;42;06504;Guaramirim;41879;;
MG;31;28303;Guaranésia;19360;;
MG;31;28402;Guarani;9031;;
RS;43;09506;Guarani das Missões;8114;;
GO;52;09408;Guarani de Goiás;4174;;
SP;35;18008;Guarani d'Oeste;2018;;
PR;41;09302;Guaraniaçu;13817;;
SP;35;18107;Guarantã;6662;;
MT;51;04104;Guarantã do Norte;34218;;
ES;32;02405;Guarapari;121506;;
PR;41;09401;Guarapuava;179256;;
PR;41;09500;Guaraqueçaba;7944;;
MG;31;28501;Guarará;3951;;
SP;35;18206;Guararapes;32502;;
SP;35;18305;Guararema;28664;;
BA;29;11808;Guaratinga;22251;;
SP;35;18404;Guaratinguetá;119753;;
PR;41;09609;Guaratuba;35588;;
MG;31;28600;Guarda-Mor;6737;;
SP;35;18503;Guareí;17213;;
SP;35;18602;Guariba;38861;;
PI;22;04550;Guaribas;4484;;
GO;52;09457;Guarinos;2093;;
SP;35;18701;Guarujá;313421;;
SC;42;06603;Guarujá do Sul;5118;;
SP;35;18800;Guarulhos;1337087;;
SC;42;06652;Guatambú;4736;;
SP;35;18859;Guatapará;7496;;
MG;31;28709;Guaxupé;52108;;
MS;50;04106;Guia Lopes da Laguna;10063;;
MG;31;28808;Guidoval;7313;;
MA;21;04909;Guimarães;11776;;
MG;31;28907;Guimarânia;7895;;
MT;51;04203;Guiratinga;14525;;
MG;31;29004;Guiricema;8743;;
MG;31;29103;Gurinhatã;6002;;
PB;25;06400;Gurinhém;14126;;
PB;25;06509;Gurjão;3407;;
PA;15;03101;Gurupá;32049;;
TO;17;09500;Gurupi;84628;;
SP;35;18909;Guzolândia;5142;;
RS;43;09555;Harmonia;4630;;
GO;52;09606;Heitoraí;3744;;
MG;31;29202;Heliodora;6528;;
BA;29;11857;Heliópolis;13739;;
SP;35;19006;Herculândia;9338;;
RS;43;07104;Herval;6978;;
SC;42;06702;Herval d'Oeste;22324;;
RS;43;09571;Herveiras;3067;;
CE;23;05209;Hidrolândia;20136;;
GO;52;09705;Hidrolândia;20121;;
GO;52;09804;Hidrolina;3889;;
SP;35;19055;Holambra;13698;;
PR;41;09658;Honório Serpa;5705;;
CE;23;05233;Horizonte;64673;;
RS;43;09605;Horizontina;19286;;
SP;35;19071;Hortolândia;219039;;
PI;22;04600;Hugo Napoleão;3815;;
RS;43;09654;Hulha Negra;6521;;
AM;13;01704;Humaitá;52354;;
RS;43;09704;Humaitá;4998;;
MA;21;05005;Humberto de Campos;28252;;
SP;35;19105;Iacanga;11206;;
GO;52;09903;Iaciara;13551;;
SP;35;19204;Iacri;6457;;
BA;29;11907;Iaçu;26012;;
MG;31;29301;Iapu;10917;;
SP;35;19253;Iaras;8230;;
PE;26;06507;Iati;19056;;
PR;41;09708;Ibaiti;30888;;
RS;43;09753;Ibarama;4518;;
CE;23;05266;Ibaretama;13203;;
SP;35;19303;Ibaté;33884;;
AL;27;03007;Ibateguara;15822;;
ES;32;02454;Ibatiba;25567;;
PR;41;09757;Ibema;6374;;
MG;31;29400;Ibertioga;5153;;
MG;31;29509;Ibiá;24946;;
RS;43;09803;Ibiaçá;4847;;
MG;31;29608;Ibiaí;8357;;
SC;42;06751;Ibiam;1968;;
CE;23;05308;Ibiapina;24739;;
PB;25;06608;Ibiara;5949;;
BA;29;12004;Ibiassucê;10337;;
BA;29;12103;Ibicaraí;23770;;
SC;42;06801;Ibicaré;3290;;
BA;29;12202;Ibicoara;19578;;
